"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2023-04-02 11:19:15","Deadlift day","Barbell Deadlifts","1","70","3","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Barbell Deadlifts","2","70","3","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Barbell Deadlifts","3","70","3","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Barbell Deadlifts","4","70","3","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Barbell Deadlifts","5","70","6","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Overhead Press (T2)","1","25","10","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Overhead Press (T2)","2","25","10","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Overhead Press (T2)","3","25","10","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Face Pull","1","20","12","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Face Pull","2","20","12","","","lbs",
"2023-04-02 11:19:15","Deadlift day","Face Pull","3","20","12","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Squat","1","60","3","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Squat","2","65","3","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Squat","3","65","3","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Squat","4","65","3","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Squat","5","65","5","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Bench Press (T2)","1","38","10","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Bench Press (T2)","2","38","10","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Bench Press (T2)","3","38","10","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Hip Thrust","1","70","12","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Hip Thrust","2","70","12","","","lbs",
"2023-04-05 11:15:00","Squat day","Barbell Hip Thrust","3","70","12","","","lbs",
"2023-04-05 11:15:00","Squat day","Wide Grip Lat Pull Down","1","30","15","","","lbs",
"2023-04-05 11:15:00","Squat day","Wide Grip Lat Pull Down","2","30","15","","","lbs",
"2023-04-05 11:15:00","Squat day","Wide Grip Lat Pull Down","3","30","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Standing Barbell Military Press","1","35.5","4","","","lbs",
"2023-04-08 15:11:00","OHP day","Standing Barbell Military Press","2","38","3","","","lbs",
"2023-04-08 15:11:00","OHP day","Standing Barbell Military Press","3","38","3","","","lbs",
"2023-04-08 15:11:00","OHP day","Standing Barbell Military Press","4","38","3","","","lbs",
"2023-04-08 15:11:00","OHP day","Standing Barbell Military Press","5","38","3","","","lbs",
"2023-04-08 15:11:00","OHP day","Barbell Deadlifts (T2)","1","63","8","","","lbs",
"2023-04-08 15:11:00","OHP day","Barbell Deadlifts (T2)","2","63","8","","","lbs",
"2023-04-08 15:11:00","OHP day","Barbell Deadlifts (T2)","3","63","8","","","lbs",
"2023-04-08 15:11:00","OHP day","Lateral Dumbbell Raises","1","5","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Lateral Dumbbell Raises","2","5","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Lateral Dumbbell Raises","3","5","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Seated Cable Rows","1","30","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Seated Cable Rows","2","30","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Seated Cable Rows","3","30","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Hanging Knee Raise","1","","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Hanging Knee Raise","2","","15","","","lbs",
"2023-04-08 15:11:00","OHP day","Hanging Knee Raise","3","","12","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Bench Press","1","50","3","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Bench Press","2","50","3","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Bench Press","3","50","3","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Bench Press","4","50","3","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Bench Press","5","50","5","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Squat (T2)","1","45","10","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Squat (T2)","2","45","10","","","lbs",
"2023-04-11 16:49:01","Bench day","Barbell Squat (T2)","3","45","10","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Barbell Deadlifts","1","78","3","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Barbell Deadlifts","2","78","3","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Barbell Deadlifts","3","78","3","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Barbell Deadlifts","4","78","3","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Barbell Deadlifts","5","78","3","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Overhead Press (T2)","1","25","12","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Overhead Press (T2)","2","25","12","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Overhead Press (T2)","3","25","12","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Hanging Leg Raise","1","","12","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Hanging Leg Raise","2","","13","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Hanging Leg Raise","3","","12","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Face Pull","1","20","15","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Face Pull","2","20","15","","","lbs",
"2023-04-14 16:56:51","Deadlift day","Face Pull","3","20","15","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Squat","1","70","3","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Squat","2","70","3","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Squat","3","70","3","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Squat","4","70","3","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Squat","5","70","5","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Bench Press (T2)","1","45","8","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Bench Press (T2)","2","45","8","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Bench Press (T2)","3","45","8","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Hip Thrust","1","80","10","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Hip Thrust","2","80","10","","","lbs",
"2023-04-17 10:46:06","Squat day","Barbell Hip Thrust","3","80","10","","","lbs",
"2023-04-17 10:46:06","Squat day","Seated Cable Rows","1","30","15","","","lbs",
"2023-04-17 10:46:06","Squat day","Seated Cable Rows","2","30","15","","","lbs",
"2023-04-17 10:46:06","Squat day","Seated Cable Rows","3","30","17","","","lbs",
"2023-04-20 10:53:21","OHP day","Standing Barbell Military Press","1","38","3","","","lbs",
"2023-04-20 10:53:21","OHP day","Standing Barbell Military Press","2","38","3","","","lbs",
"2023-04-20 10:53:21","OHP day","Standing Barbell Military Press","3","38","3","","","lbs",
"2023-04-20 10:53:21","OHP day","Standing Barbell Military Press","4","38","3","","","lbs",
"2023-04-20 10:53:21","OHP day","Standing Barbell Military Press","5","38","4","","","lbs",
"2023-04-20 10:53:21","OHP day","Barbell Deadlifts (T2)","1","65","10","","","lbs",
"2023-04-20 10:53:21","OHP day","Barbell Deadlifts (T2)","2","65","10","","","lbs",
"2023-04-20 10:53:21","OHP day","Barbell Deadlifts (T2)","3","65","8","","","lbs",
"2023-04-20 10:53:21","OHP day","Wide Grip Lat Pull Down","1","30","15","","","lbs",
"2023-04-20 10:53:21","OHP day","Wide Grip Lat Pull Down","2","30","15","","","lbs",
"2023-04-20 10:53:21","OHP day","Wide Grip Lat Pull Down","3","30","15","","","lbs",
"2023-04-20 10:53:21","OHP day","Lateral Dumbbell Raises","1","5","15","","","lbs",
"2023-04-20 10:53:21","OHP day","Lateral Dumbbell Raises","2","8","10","","","lbs",
"2023-04-20 10:53:21","OHP day","Lateral Dumbbell Raises","3","8","10","","","lbs",
"2023-04-20 10:53:21","OHP day","Hanging Leg Raise","1","","12","","","lbs",
"2023-04-20 10:53:21","OHP day","Hanging Leg Raise","2","","13","","","lbs",
"2023-04-20 10:53:21","OHP day","Hanging Leg Raise","3","","14","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Bench Press","1","50","3","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Bench Press","2","55","3","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Bench Press","3","55","3","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Bench Press","4","55","3","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Bench Press","5","55","3","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Squat (T2)","1","50","10","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Squat (T2)","2","50","10","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Squat (T2)","3","50","10","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Hip Thrust","1","80","12","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Hip Thrust","2","80","12","","","lbs",
"2023-04-25 16:01:07","Bench day","Barbell Hip Thrust","3","80","12","","","lbs",
"2023-04-25 16:01:07","Bench day","Plank","1","","","","00:00:52","",
"2023-04-25 16:01:07","Bench day","Plank","2","","","","00:00:44","",
"2023-04-28 14:17:03","Deadlift day","Barbell Deadlifts","1","80","3","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Barbell Deadlifts","2","80","3","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Barbell Deadlifts","3","80","3","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Barbell Deadlifts","4","80","3","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Barbell Deadlifts","5","80","5","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Overhead Press (T2)","1","30","10","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Overhead Press (T2)","2","30","9","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Overhead Press (T2)","3","30","8","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Face Pull","1","20","15","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Face Pull","2","20","15","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Face Pull","3","20","17","","","lbs",
"2023-04-28 14:17:03","Deadlift day","Hanging Leg Raise","1","","16","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Squat","1","70","3","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Squat","2","75","3","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Squat","3","75","3","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Squat","4","75","3","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Squat","5","75","5","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Bench Press (T2)","1","45","10","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Bench Press (T2)","2","45","10","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Bench Press (T2)","3","45","10","","","lbs",
"2023-05-02 14:23:45","Squat day","Leg Press","1","50","10","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Hip Thrust","1","80","13","","","lbs",
"2023-05-02 14:23:45","Squat day","Barbell Hip Thrust","2","80","13","","","lbs",
"2023-05-02 14:23:45","Squat day","Plank","1","","","","00:01:00","",
"2023-05-02 14:23:45","Squat day","Plank","2","","","","00:00:34","",
"2023-05-05 09:23:09","OHP day","Standing Barbell Military Press","1","40.5","3","","","lbs",
"2023-05-05 09:23:09","OHP day","Standing Barbell Military Press","2","40.5","3","","","lbs",
"2023-05-05 09:23:09","OHP day","Standing Barbell Military Press","3","40.5","2","","","lbs",
"2023-05-05 09:23:09","OHP day","Standing Barbell Military Press","4","38","3","","","lbs",
"2023-05-05 09:23:09","OHP day","Standing Barbell Military Press","5","38","4","","","lbs",
"2023-05-05 09:23:09","OHP day","Barbell Deadlifts (T2)","1","65","10","","","lbs",
"2023-05-05 09:23:09","OHP day","Barbell Deadlifts (T2)","2","65","10","","","lbs",
"2023-05-05 09:23:09","OHP day","Barbell Deadlifts (T2)","3","65","10","","","lbs",
"2023-05-05 09:23:09","OHP day","Lateral Dumbbell Raises","1","5","13","","","lbs",
"2023-05-05 09:23:09","OHP day","Lateral Dumbbell Raises","2","5","15","","","lbs",
"2023-05-05 09:23:09","OHP day","Lateral Dumbbell Raises","3","5","15","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Bench Press","1","55","3","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Bench Press","2","55","3","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Bench Press","3","55","3","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Bench Press","4","55","3","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Bench Press","5","55","3","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Squat (T2)","1","53","8","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Squat (T2)","2","53","8","","","lbs",
"2023-05-16 13:28:07","Bench day","Barbell Squat (T2)","3","53","8","","","lbs",
"2023-05-16 13:28:07","Bench day","Seated Cable Rows","1","40","12","","","lbs",
"2023-05-16 13:28:07","Bench day","Seated Cable Rows","2","40","12","","","lbs",
"2023-05-16 13:28:07","Bench day","Seated Cable Rows","3","40","12","","","lbs",
"2023-05-16 13:28:07","Bench day","Hanging Leg Raise","1","","18","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Barbell Deadlifts","1","85","3","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Barbell Deadlifts","2","85","3","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Barbell Deadlifts","3","85","3","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Barbell Deadlifts","4","85","3","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Barbell Deadlifts","5","85","3","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Overhead Press (T2)","1","30","10","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Overhead Press (T2)","2","30","7","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Overhead Press (T2)","3","30","7","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Face Pull","1","20","12","","","lbs",
"2023-05-19 16:54:17","Deadlift day","Face Pull","2","20","11","","","lbs",
"2023-05-24 16:16:53","OHP day","Standing Barbell Military Press","1","40.5","3","","","lbs",
"2023-05-24 16:16:53","OHP day","Standing Barbell Military Press","2","40.5","3","","","lbs",
"2023-05-24 16:16:53","OHP day","Standing Barbell Military Press","3","40.5","3","","","lbs",
"2023-05-24 16:16:53","OHP day","Standing Barbell Military Press","4","40.5","3","","","lbs",
"2023-05-24 16:16:53","OHP day","Standing Barbell Military Press","5","40.5","3","","","lbs",
"2023-05-24 16:16:53","OHP day","Wide Grip Lat Pull Down","1","30","15","","","lbs",
"2023-05-24 16:16:53","OHP day","Wide Grip Lat Pull Down","2","30","15","","","lbs",
"2023-05-24 16:16:53","OHP day","Wide Grip Lat Pull Down","3","30","10","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Squat","1","75","3","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Squat","2","70","3","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Squat","3","70","3","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Squat","4","70","3","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Squat","5","70","4","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Bench Press (T2)","1","45","10","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Bench Press (T2)","2","45","10","","","lbs",
"2023-05-31 15:59:41","Squat day","Barbell Bench Press (T2)","3","45","10","","","lbs",
"2023-05-31 15:59:41","Squat day","Plank","1","","","","00:00:45","",
"2023-05-31 15:59:41","Squat day","Plank","2","","","","00:00:30","",
"2023-06-07 09:16:04","Deadlift day","Barbell Deadlifts","1","75","3","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Barbell Deadlifts","2","75","3","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Barbell Deadlifts","3","75","3","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Barbell Deadlifts","4","75","3","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Barbell Deadlifts","5","75","5","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Overhead Press (T2)","1","33","8","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Overhead Press (T2)","2","33","7","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Overhead Press (T2)","3","33","7","","","lbs",
"2023-06-07 09:16:04","Deadlift day","Ab circuit","1","","5","","","",
"2023-06-07 09:16:04","Deadlift day","Ab circuit","2","","7","","","",
"2023-06-07 09:16:04","Deadlift day","Ab circuit","3","","7","","","",
"2023-06-14 15:11:25","Bench day","Barbell Bench Press","1","55","3","","","lbs",
"2023-06-14 15:11:25","Bench day","Barbell Bench Press","2","55","3","","","lbs",
"2023-06-14 15:11:25","Bench day","Barbell Bench Press","3","55","3","","","lbs",
"2023-06-14 15:11:25","Bench day","Barbell Bench Press","4","55","3","","","lbs",
"2023-06-14 15:11:25","Bench day","Barbell Bench Press","5","55","4","","","lbs",
"2023-06-14 15:11:25","Bench day","Barbell Squat (T2)","1","33","6","","","lbs",
"2023-06-14 15:11:25","Bench day","Barbell Squat (T2)","2","33","6","","","lbs",
"2023-06-14 15:11:25","Bench day","Barbell Squat (T2)","3","33","6","","","lbs",
"2023-06-14 15:11:25","Bench day","Dumbbell Walking Lunges","1","","15","","","lbs",
"2023-06-14 15:11:25","Bench day","Dumbbell Walking Lunges","2","8","13","","","lbs",
"2023-06-21 09:35:18","OHP day","Standing Barbell Military Press","1","40.5","3","","","lbs",
"2023-06-21 09:35:18","OHP day","Standing Barbell Military Press","2","43","3","","","lbs",
"2023-06-21 09:35:18","OHP day","Standing Barbell Military Press","3","43","1","","","lbs",
"2023-06-21 09:35:18","OHP day","Standing Barbell Military Press","4","40.5","3","","","lbs",
"2023-06-21 09:35:18","OHP day","Standing Barbell Military Press","5","40.5","3","","","lbs",
"2023-06-21 09:35:18","OHP day","Barbell Romanian Deadlift","1","45","6","","","lbs",
"2023-06-21 09:35:18","OHP day","Barbell Romanian Deadlift","2","45","10","","","lbs",
"2023-06-21 09:35:18","OHP day","Barbell Romanian Deadlift","3","45","10","","","lbs",
"2023-06-21 09:35:18","OHP day","Lateral Dumbbell Raises","1","5","15","","","lbs",
"2023-06-21 09:35:18","OHP day","Lateral Dumbbell Raises","2","5","15","","","lbs",
"2023-06-21 09:35:18","OHP day","Lateral Dumbbell Raises","3","5","17","","","lbs",
"2023-06-21 09:35:18","OHP day","Wide Grip Lat Pull Down","1","30","15","","","lbs",
"2023-06-21 09:35:18","OHP day","Wide Grip Lat Pull Down","2","40","10","","","lbs",
"2023-06-21 09:35:18","OHP day","Wide Grip Lat Pull Down","3","40","12","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Squat","1","65","4","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Squat","2","75","3","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Squat","3","75","3","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Squat","4","75","3","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Squat","5","75","3","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Bench Press (T2)","1","50","7","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Bench Press (T2)","2","50","7","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Bench Press (T2)","3","50","5","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Hip Thrust","1","80","10","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Hip Thrust","2","80","12","","","lbs",
"2023-06-27 14:30:46","Squat day","Barbell Hip Thrust","3","80","12","","","lbs",
"2023-06-27 14:30:46","Squat day","Calf Press On Leg Press","1","70","15","","","lbs",
"2023-06-27 14:30:46","Squat day","Calf Press On Leg Press","2","70","15","","","lbs",
"2023-06-27 14:30:46","Squat day","Calf Press On Leg Press","3","80","15","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Barbell Deadlifts","1","85","3","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Barbell Deadlifts","2","85","3","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Barbell Deadlifts","3","85","3","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Barbell Deadlifts","4","85","3","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Barbell Deadlifts","5","85","3","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Overhead Press (T2)","1","33","10","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Overhead Press (T2)","2","33","8","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Overhead Press (T2)","3","33","8","","","lbs",
"2023-07-11 13:29:47","Deadlift day","Ab circuit","1","","10","","","",
"2023-07-11 13:29:47","Deadlift day","Ab circuit","2","","8","","","",
"2023-07-11 13:29:47","Deadlift day","Ab circuit","3","","8","","","",
"2023-07-14 16:12:22","Squat day","Barbell Squat","1","80","3","","","lbs",
"2023-07-14 16:12:22","Squat day","Barbell Squat","2","80","3","","","lbs",
"2023-07-14 16:12:22","Squat day","Barbell Squat","3","80","3","","","lbs",
"2023-07-14 16:12:22","Squat day","Barbell Squat","4","80","3","","","lbs",
"2023-07-14 16:12:22","Squat day","Barbell Squat","5","80","4","","","lbs",
"2023-07-14 16:12:22","Squat day","Barbell Bench Press (T2)","1","50","6","","","lbs",
"2023-07-14 16:12:22","Squat day","Barbell Bench Press (T2)","2","50","6","","","lbs",
"2023-07-14 16:12:22","Squat day","Barbell Bench Press (T2)","3","50","6","","","lbs",
"2023-07-14 16:12:22","Squat day","Hanging Leg Raise","1","","13","","","lbs",
"2023-07-14 16:12:22","Squat day","Hanging Leg Raise","2","","14","","","lbs",
"2023-07-18 15:41:07","OHP day","Standing Barbell Military Press","1","35","3","","","lbs",
"2023-07-18 15:41:07","OHP day","Standing Barbell Military Press","2","35","3","","","lbs",
"2023-07-18 15:41:07","OHP day","Standing Barbell Military Press","3","35","3","","","lbs",
"2023-07-18 15:41:07","OHP day","Standing Barbell Military Press","4","35","3","","","lbs",
"2023-07-18 15:41:07","OHP day","Standing Barbell Military Press","5","35","5","","","lbs",
"2023-07-18 15:41:07","OHP day","Dumbbell Walking Lunges","1","10","10","","","lbs",
"2023-07-18 15:41:07","OHP day","Dumbbell Walking Lunges","2","10","10","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Bench Press","1","55","3","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Bench Press","2","57.5","3","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Bench Press","3","60","2","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Bench Press","4","60","3","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Bench Press","5","57.5","2","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Bench Press","6","50","6","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Squat (T2)","1","55","8","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Squat (T2)","2","55","8","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Squat (T2)","3","55","8","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Hip Thrust","1","53","10","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Hip Thrust","2","55","9","","","lbs",
"2023-07-21 16:30:35","Bench day","Barbell Hip Thrust","3","55","8","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Barbell Deadlifts","1","85","3","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Barbell Deadlifts","2","90","2","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Barbell Deadlifts","3","85","3","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Barbell Deadlifts","4","85","3","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Barbell Deadlifts","5","85","4","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Overhead Press (T2)","1","33","10","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Overhead Press (T2)","2","33","10","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Overhead Press (T2)","3","33","10","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Face Pull","1","20","12","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Face Pull","2","30","12","","","lbs",
"2023-07-25 16:07:27","Deadlift day","Face Pull","3","30","12","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Squat","1","65","3","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Squat","2","75","3","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Squat","3","85","3","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Squat","4","85","3","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Squat","5","75","8","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Bench Press (T2)","1","50","10","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Bench Press (T2)","2","50","8","","","lbs",
"2023-07-28 15:55:32","Squat day","Barbell Bench Press (T2)","3","50","6","","","lbs",
"2023-07-28 15:55:32","Squat day","Hanging Leg Raise","1","","18","","","lbs",
"2023-07-28 15:55:32","Squat day","Hanging Leg Raise","2","","14","","","lbs",
"2023-08-01 16:36:02","OHP day","Standing Barbell Military Press","1","38","3","","","lbs",
"2023-08-01 16:36:02","OHP day","Standing Barbell Military Press","2","43","3","","","lbs",
"2023-08-01 16:36:02","OHP day","Standing Barbell Military Press","3","43","3","","","lbs",
"2023-08-01 16:36:02","OHP day","Standing Barbell Military Press","4","43","3","","","lbs",
"2023-08-01 16:36:02","OHP day","Standing Barbell Military Press","5","43","3","","","lbs",
"2023-08-01 16:36:02","OHP day","Barbell Deadlifts (T2)","1","65","8","","","lbs",
"2023-08-01 16:36:02","OHP day","Barbell Deadlifts (T2)","2","65","8","","","lbs",
"2023-08-01 16:36:02","OHP day","Barbell Deadlifts (T2)","3","65","8","","","lbs",
"2023-08-01 16:36:02","OHP day","Lateral Dumbbell Raises","1","8","6","","","lbs",
"2023-08-01 16:36:02","OHP day","Lateral Dumbbell Raises","2","5","15","","","lbs",
"2023-08-01 16:36:02","OHP day","Lateral Dumbbell Raises","3","5","17","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Bench Press","1","55","3","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Bench Press","2","57.5","3","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Bench Press","3","57.5","2","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Bench Press","4","55","2","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Squat (T2)","1","45","10","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Squat (T2)","2","55","8","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Squat (T2)","3","55","10","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Hip Thrust","1","90","10","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Hip Thrust","2","90","12","","","lbs",
"2023-08-04 16:26:42","Bench day","Barbell Hip Thrust","3","90","12","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Barbell Bench Press","1","45","10","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Barbell Bench Press","2","45","10","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Barbell Bench Press","3","45","5","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Barbell Bench Press","4","45","8","","","lbs",
"2023-08-07 16:16:04","Push & Abs ","Barbell Bench Press","5","45","7","","","lbs",
