Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-06-21 17:14:34;"Face pull 1st";"Face Pull (Cable)";4;27;lbs;6;;;;0;;;1h 21m
2022-07-12 19:08:29;"After Covid Special";"Bench Press (Barbell)";1;115;lbs;6;;;;0;"";"";1h 9m
2022-07-12 19:08:29;"After Covid Special";"Bench Press (Barbell)";2;120;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Bench Press (Barbell)";3;125;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Bench Press (Barbell)";4;130;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Overhead Press (Barbell)";2;95;lbs;5;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Overhead Press (Barbell)";3;95;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Overhead Press (Barbell)";4;95;lbs;5;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Bent Over Row (Barbell)";1;95;lbs;6;;;;0;"";;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Bent Over Row (Barbell)";2;100;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Bent Over Row (Barbell)";3;100;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Bent Over Row (Barbell)";4;100;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Squat (Barbell)";1;45;lbs;6;;;;0;"";;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Squat (Barbell)";2;55;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Squat (Barbell)";3;65;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Squat (Barbell)";4;65;lbs;7;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Face Pull (Cable)";1;20;lbs;6;;;;0;"";;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Face Pull (Cable)";2;20;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Face Pull (Cable)";3;20;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Face Pull (Cable)";4;20;lbs;6;;;;0;;;1h 9m
2022-07-12 19:08:29;"After Covid Special";"Face Pull (Cable)";5;20;lbs;6;;;;0;;;1h 9m
2022-07-17 18:32:47;"Polagano vraćanje";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";"";1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Overhead Press (Barbell)";3;105;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Overhead Press (Barbell)";4;105;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bench Press (Barbell)";1;120;lbs;6;;;;0;"";;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bench Press (Barbell)";2;120;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bench Press (Barbell)";3;125;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bench Press (Barbell)";4;130;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Squat (Barbell)";1;65;lbs;6;;;;0;"";;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Squat (Barbell)";2;70;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Squat (Barbell)";3;70;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Squat (Barbell)";4;70;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bent Over Row (Barbell)";1;95;lbs;6;;;;0;"";;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bent Over Row (Barbell)";2;100;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bent Over Row (Barbell)";3;105;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Bent Over Row (Barbell)";4;110;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Face Pull (Cable)";1;20;lbs;6;;;;0;"";;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Face Pull (Cable)";2;20;lbs;4;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Face Pull (Cable)";3;20;lbs;5;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Face Pull (Cable)";4;20;lbs;6;;;;0;;;1h 29m
2022-07-17 18:32:47;"Polagano vraćanje";"Face Pull (Cable)";5;20;lbs;6;;;;0;;;1h 29m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bench Press (Barbell)";1;125;lbs;6;;;;0;"";"";1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bench Press (Barbell)";2;130;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bench Press (Barbell)";3;135;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bench Press (Barbell)";4;140;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Overhead Press (Barbell)";1;95;lbs;6;;;;0;"";;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Overhead Press (Barbell)";2;100;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Overhead Press (Barbell)";3;100;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Overhead Press (Barbell)";4;100;lbs;3;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Squat (Barbell)";1;60;lbs;6;;;;0;"";;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Squat (Barbell)";2;60;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Squat (Barbell)";3;65;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Squat (Barbell)";4;70;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bent Over Row (Barbell)";2;115;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bent Over Row (Barbell)";3;115;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Bent Over Row (Barbell)";4;115;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Face Pull (Cable)";1;20;lbs;6;;;;0;"";;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Face Pull (Cable)";2;20;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Face Pull (Cable)";3;20;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Face Pull (Cable)";4;20;lbs;6;;;;0;;;1h 18m
2022-07-20 19:26:07;"Povratak na staro, for merman";"Face Pull (Cable)";5;20;lbs;6;;;;0;;;1h 18m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Overhead Press (Barbell)";1;60;lbs;8;;;;0;"";"";39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Overhead Press (Barbell)";2;70;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Squat (Barbell)";1;70;lbs;6;;;;0;"";;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Squat (Barbell)";2;70;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Squat (Barbell)";3;70;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Squat (Barbell)";4;70;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Squat (Barbell)";5;70;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Bent Over Row (Barbell)";2;115;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Bent Over Row (Barbell)";3;115;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Bent Over Row (Barbell)";4;115;lbs;6;;;;0;;;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Face Pull (Cable)";1;20;lbs;6;;;;0;"";;39m
2022-07-26 18:53:27;"Chill vjebica dok se rame ne oporavi";"Face Pull (Cable)";2;20;lbs;6;;;;0;;;39m
2022-08-07 17:45:01;"1/2 rame oporavak";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";"";28m
2022-08-07 17:45:01;"1/2 rame oporavak";"Bent Over Row (Barbell)";2;115;lbs;6;;;;0;;;28m
2022-08-07 17:45:01;"1/2 rame oporavak";"Bent Over Row (Barbell)";3;120;lbs;6;;;;0;;;28m
2022-08-07 17:45:01;"1/2 rame oporavak";"Bent Over Row (Barbell)";4;120;lbs;6;;;;0;;;28m
2022-08-07 17:45:01;"1/2 rame oporavak";"Squat (Barbell)";1;65;lbs;6;;;;0;"";;28m
2022-08-07 17:45:01;"1/2 rame oporavak";"Squat (Barbell)";2;70;lbs;6;;;;0;;;28m
2022-08-07 17:45:01;"1/2 rame oporavak";"Squat (Barbell)";3;70;lbs;6;;;;0;;;28m
2022-08-07 17:45:01;"1/2 rame oporavak";"Squat (Barbell)";4;70;lbs;6;;;;0;;;28m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";"";34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Bent Over Row (Barbell)";2;120;lbs;6;;;;0;;;34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Bent Over Row (Barbell)";3;120;lbs;6;;;;0;;;34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Bent Over Row (Barbell)";4;125;lbs;6;;;;0;;;34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Squat (Barbell)";1;65;lbs;6;;;;0;"";;34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Squat (Barbell)";2;65;lbs;6;;;;0;;;34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Squat (Barbell)";3;70;lbs;6;;;;0;;;34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Squat (Barbell)";4;75;lbs;4;;;;0;;;34m
2022-08-14 16:20:27;"rame oporavak, ban na bench i overhead";"Overhead Press (Barbell)";1;70;lbs;8;;;;0;"";;34m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Overhead Press (Barbell)";1;65;lbs;8;;;;0;"";"";40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Overhead Press (Barbell)";2;70;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Overhead Press (Barbell)";3;70;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Overhead Press (Barbell)";4;70;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Squat (Barbell)";1;65;lbs;6;;;;0;"";;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Squat (Barbell)";2;70;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Squat (Barbell)";3;70;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Squat (Barbell)";4;70;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Bent Over Row (Barbell)";2;115;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Bent Over Row (Barbell)";3;115;lbs;6;;;;0;;;40m
2022-08-23 20:38:20;"rame oporavak, ban na bench, overhead veliki chill";"Bent Over Row (Barbell)";4;115;lbs;6;;;;0;;;40m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Bench Press (Barbell)";1;95;lbs;12;;;;0;"";"";1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Bench Press (Barbell)";2;115;lbs;6;;;;0;;;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Bench Press (Barbell)";3;115;lbs;6;;;;0;;;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Deadlift (Barbell)";1;95;lbs;4;;;;0;"";;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Deadlift (Barbell)";2;115;lbs;6;;;;0;;;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Deadlift (Barbell)";3;125;lbs;6;;;;0;;;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Deadlift (Barbell)";4;115;lbs;6;;;;0;;;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Bent Over Row (Barbell)";2;125;lbs;6;;;;0;;;1h 3m
2022-08-27 08:47:21;"Chill rame, deadlift! Nazat kod Senseia";"Bent Over Row (Barbell)";3;125;lbs;6;;;;0;;;1h 3m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Overhead Press (Barbell)";1;65;lbs;6;;;;0;"";"";1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Overhead Press (Barbell)";2;75;lbs;6;;;;0;;;1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Squat (Barbell)";1;65;lbs;6;;;;0;"";;1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Squat (Barbell)";2;55;lbs;5;;;;0;;;1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Deadlift (Barbell)";1;115;lbs;6;;;;0;"";;1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Deadlift (Barbell)";2;115;lbs;4;;;;0;;;1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Deadlift (Barbell)";3;115;lbs;6;;;;0;;;1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 5m
2022-09-01 17:17:33;"Chill rame, deadlift! Nazat kod Senseia";"Bent Over Row (Barbell)";2;115;lbs;6;;;;0;;;1h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Overhead Press (Barbell)";1;75;lbs;6;;;;0;"";"";2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Overhead Press (Barbell)";2;75;lbs;6;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bench Press (Barbell)";1;75;lbs;8;;;;0;"";;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bench Press (Barbell)";2;85;lbs;6;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bench Press (Barbell)";3;95;lbs;6;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bench Press (Barbell)";4;105;lbs;6;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Deadlift (Barbell)";1;115;lbs;6;;;;0;"";;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Deadlift (Barbell)";2;115;lbs;4;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Deadlift (Barbell)";3;105;lbs;6;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Deadlift (Barbell)";4;105;lbs;4;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bent Over Row (Barbell)";1;120;lbs;6;;;;0;"";;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bent Over Row (Barbell)";2;125;lbs;6;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bent Over Row (Barbell)";3;135;lbs;6;;;;0;;;2h 5m
2022-09-04 11:12:58;"LA dizanje kod Sensei, rame bolje, nije još prošlo";"Bent Over Row (Barbell)";4;135;lbs;5;;;;0;;;2h 5m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Overhead Press (Barbell)";1;85;lbs;6;;;;0;"";"";27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Overhead Press (Barbell)";2;95;lbs;6;;;;0;;;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Overhead Press (Barbell)";3;95;lbs;4;;;;0;;;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Bench Press (Barbell)";1;95;lbs;6;;;;0;"";;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Bench Press (Barbell)";2;105;lbs;6;;;;0;;;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Bench Press (Barbell)";3;105;lbs;6;;;;0;;;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Squat (Barbell)";1;75;lbs;6;;;;0;"";;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Squat (Barbell)";2;75;lbs;6;;;;0;;;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Squat (Barbell)";3;75;lbs;6;;;;0;;;27m
2022-09-11 19:19:49;"Nazat solo, chill odmori rame";"Squat (Barbell)";4;75;lbs;6;;;;0;;;27m
2022-10-08 19:32:47;"Povratak, laganica.";"Bench Press (Barbell)";1;45;lbs;6;;;;0;"";"";51m
2022-10-08 19:32:47;"Povratak, laganica.";"Bench Press (Barbell)";2;65;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Bench Press (Barbell)";3;85;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Bench Press (Barbell)";4;105;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Overhead Press (Barbell)";1;45;lbs;6;;;;0;"";;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Overhead Press (Barbell)";2;65;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Overhead Press (Barbell)";3;75;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Overhead Press (Barbell)";4;75;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Bent Over Row (Barbell)";2;115;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Bent Over Row (Barbell)";3;120;lbs;5;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Bent Over Row (Barbell)";4;120;lbs;6;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Deadlift (Barbell)";1;115;lbs;5;;;;0;"";;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Deadlift (Barbell)";2;115;lbs;4;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Deadlift (Barbell)";3;115;lbs;2;;;;0;;;51m
2022-10-08 19:32:47;"Povratak, laganica.";"Deadlift (Barbell)";4;115;lbs;6;;;;0;;;51m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bench Press (Barbell)";1;65;lbs;12;;;;0;"";"";1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bench Press (Barbell)";2;85;lbs;8;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bench Press (Barbell)";3;100;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bench Press (Barbell)";4;110;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Overhead Press (Barbell)";1;55;lbs;6;;;;0;"";;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Overhead Press (Barbell)";2;65;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Overhead Press (Barbell)";3;75;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Overhead Press (Barbell)";4;85;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bent Over Row (Barbell)";2;120;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bent Over Row (Barbell)";3;125;lbs;5;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Bent Over Row (Barbell)";4;125;lbs;4;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Deadlift (Barbell)";1;115;lbs;6;;;;0;"";;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Deadlift (Barbell)";2;115;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Deadlift (Barbell)";3;115;lbs;6;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Deadlift (Barbell)";4;115;lbs;5;;;;0;;;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Squat (Barbell)";1;55;lbs;6;;;;0;"";;1h 24m
2022-10-16 18:07:01;"Laganica, rame se još oporavlja";"Squat (Barbell)";2;60;lbs;5;;;;0;;;1h 24m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Bench Press (Barbell)";1;95;lbs;6;;;;0;"";"";40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Bench Press (Barbell)";2;105;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Bench Press (Barbell)";3;110;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Bench Press (Barbell)";4;110;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Overhead Press (Barbell)";1;65;lbs;6;;;;0;"";;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Overhead Press (Barbell)";2;75;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Overhead Press (Barbell)";3;75;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Overhead Press (Barbell)";4;80;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Squat (Barbell)";1;65;lbs;6;;;;0;"";;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Squat (Barbell)";2;60;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Squat (Barbell)";3;60;lbs;6;;;;0;;;40m
2022-10-20 17:10:47;"Oporavak i dalje, nema pretjerivanja";"Squat (Barbell)";4;60;lbs;5;;;;0;;;40m
2022-10-24 19:17:24;"Evening Workout";"Bench Press (Barbell)";1;100;lbs;6;;;;0;"";"uf slučajno izbrisao";1m
2022-10-24 19:17:24;"Evening Workout";"Bench Press (Barbell)";2;105;lbs;6;;;;0;;;1m
2022-10-24 19:17:24;"Evening Workout";"Bench Press (Barbell)";3;110;lbs;6;;;;0;;;1m
2022-10-24 19:17:24;"Evening Workout";"Bench Press (Barbell)";4;115;lbs;6;;;;0;;;1m
2022-10-24 19:17:24;"Evening Workout";"Bent Over Row (Barbell)";1;115;lbs;6;;;;0;"";;1m
2022-10-24 19:17:24;"Evening Workout";"Bent Over Row (Barbell)";2;120;lbs;6;;;;0;;;1m
2022-10-24 19:17:24;"Evening Workout";"Bent Over Row (Barbell)";3;125;lbs;6;;;;0;;;1m
2022-10-24 19:17:24;"Evening Workout";"Bent Over Row (Barbell)";4;130;lbs;6;;;;0;;;1m
2022-10-27 20:07:59;"Evening Workout";"Bench Press (Barbell)";1;95;lbs;6;;;;0;"";"laganica s kolegom, ispravljao formu malo na bench";1h 16m
2022-10-27 20:07:59;"Evening Workout";"Bench Press (Barbell)";2;105;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Bench Press (Barbell)";3;95;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Bench Press (Barbell)";4;95;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Overhead Press (Barbell)";1;70;lbs;6;;;;0;"";;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Overhead Press (Barbell)";2;75;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Overhead Press (Barbell)";3;80;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Overhead Press (Barbell)";4;80;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Squat (Barbell)";1;60;lbs;6;;;;0;"";;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Bent Over Row (Barbell)";1;135;lbs;6;;;;0;"";;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Bent Over Row (Barbell)";2;135;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Bent Over Row (Barbell)";3;135;lbs;6;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Bent Over Row (Barbell)";4;135;lbs;5;;;;0;;;1h 16m
2022-10-27 20:07:59;"Evening Workout";"Deadlift (Barbell)";1;135;lbs;4;;;;0;"";;1h 16m
